date,minute_end,symbol,last_trade_price
20260204,100500,NIFTY2621025950CE,10115
20260204,100500,NIFTY2621026000CE,8500
20260204,100500,NIFTY2621026050CE,7100
20260204,100500,NIFTY2621025550PE,8685
20260204,100500,NIFTY2621025600PE,10070
20260204,100500,NIFTY2621025650PE,11670
20260204,100500,NIFTY2621025700PE,13535
20260204,100500,NIFTY2621025750PE,15620
20260204,100500,NIFTY2621025800PE,17955
20260204,100500,NIFTY2621025850PE,20565
20260204,100500,NIFTY2621025900PE,23495
20260204,100500,NIFTY2621025950PE,26620
20260204,100500,NIFTY2621026000PE,30015
20260204,100500,NIFTY2621026050PE,33585
20260204,100600,NIFTY26FEBFUT,2.5858e+06
20260204,100600,NIFTY2621025550CE,33225
20260204,100600,NIFTY2621025600CE,29540
20260204,100600,NIFTY2621025650CE,26100
20260204,100600,NIFTY2621025700CE,22870
20260204,100600,NIFTY2621025750CE,19870
20260204,100600,NIFTY2621025800CE,17190
20260204,100600,NIFTY2621025850CE,14700
20260204,100600,NIFTY2621025900CE,12515
20260204,100600,NIFTY2621025950CE,10595
20260204,100600,NIFTY2621026000CE,8905
20260204,100600,NIFTY2621026050CE,7450
20260204,100600,NIFTY2621025550PE,8275
20260204,100600,NIFTY2621025600PE,9630
20260204,100600,NIFTY2621025650PE,11145
20260204,100600,NIFTY2621025700PE,12955
20260204,100600,NIFTY2621025750PE,14965
20260204,100600,NIFTY2621025800PE,17290
20260204,100600,NIFTY2621025850PE,19780
20260204,100600,NIFTY2621025900PE,22565
20260204,100600,NIFTY2621025950PE,25655
20260204,100600,NIFTY2621026000PE,28930
20260204,100600,NIFTY2621026050PE,32495
20260204,100700,NIFTY26FEBFUT,2.58562e+06
20260204,100700,NIFTY2621025550CE,32870
20260204,100700,NIFTY2621025600CE,29165
20260204,100700,NIFTY2621025650CE,25780
20260204,100700,NIFTY2621025700CE,22615
20260204,100700,NIFTY2621025750CE,19700
20260204,100700,NIFTY2621025800CE,16990
20260204,100700,NIFTY2621025850CE,14560
20260204,100700,NIFTY2621025900CE,12375
20260204,100700,NIFTY2621025950CE,10450
20260204,100700,NIFTY2621026000CE,8820
20260204,100700,NIFTY2621026050CE,7370
20260204,100700,NIFTY2621025550PE,8450
20260204,100700,NIFTY2621025600PE,9810
20260204,100700,NIFTY2621025650PE,11400
20260204,100700,NIFTY2621025700PE,13195
20260204,100700,NIFTY2621025750PE,15260
20260204,100700,NIFTY2621025800PE,17545
20260204,100700,NIFTY2621025850PE,20105
20260204,100700,NIFTY2621025900PE,22950
20260204,100700,NIFTY2621025950PE,25950
20260204,100700,NIFTY2621026000PE,29385
20260204,100700,NIFTY2621026050PE,32750
20260204,100800,NIFTY26FEBFUT,2.58508e+06
20260204,100800,NIFTY2621025550CE,32700
20260204,100800,NIFTY2621025600CE,29175
20260204,100800,NIFTY2621025650CE,25765
20260204,100800,NIFTY2621025700CE,22570
20260204,100800,NIFTY2621025750CE,19615
20260204,100800,NIFTY2621025800CE,16965
20260204,100800,NIFTY2621025850CE,14485
20260204,100800,NIFTY2621025900CE,12310
20260204,100800,NIFTY2621025950CE,10425
20260204,100800,NIFTY2621026000CE,8770
20260204,100800,NIFTY2621026050CE,7315
20260204,100800,NIFTY2621025550PE,8445
20260204,100800,NIFTY2621025600PE,9820
20260204,100800,NIFTY2621025650PE,11385
20260204,100800,NIFTY2621025700PE,13220
20260204,100800,NIFTY2621025750PE,15245
20260204,100800,NIFTY2621025800PE,17570
20260204,100800,NIFTY2621025850PE,20120
20260204,100800,NIFTY2621025900PE,22965
20260204,100800,NIFTY2621025950PE,26120
20260204,100800,NIFTY2621026000PE,29360
20260204,100800,NIFTY2621026050PE,33040
20260204,100900,NIFTY26FEBFUT,2.58655e+06
20260204,100900,NIFTY2621025550CE,33945
20260204,100900,NIFTY2621025600CE,30250
20260204,100900,NIFTY2621025650CE,26765
20260204,100900,NIFTY2621025700CE,23465
20260204,100900,NIFTY2621025750CE,20465
20260204,100900,NIFTY2621025800CE,17735
20260204,100900,NIFTY2621025850CE,15200
20260204,100900,NIFTY2621025900CE,12950
20260204,100900,NIFTY2621025950CE,10935
20260204,100900,NIFTY2621026000CE,9250
20260204,100900,NIFTY2621026050CE,7705
20260204,100900,NIFTY2621025550PE,8115
20260204,100900,NIFTY2621025600PE,9430
20260204,100900,NIFTY2621025650PE,10915
20260204,100900,NIFTY2621025700PE,12675
20260204,100900,NIFTY2621025750PE,14655
20260204,100900,NIFTY2621025800PE,16885
20260204,100900,NIFTY2621025850PE,19375
20260204,100900,NIFTY2621025900PE,22100
20260204,100900,NIFTY2621025950PE,25065
20260204,100900,NIFTY2621026000PE,28400
20260204,100900,NIFTY2621026050PE,31765
20260204,101000,NIFTY26FEBFUT,2.5867e+06
20260204,101000,NIFTY2621025550CE,33880
20260204,101000,NIFTY2621025600CE,30200
20260204,101000,NIFTY2621025650CE,26800
20260204,101000,NIFTY2621025700CE,23500
20260204,101000,NIFTY2621025750CE,20560
20260204,101000,NIFTY2621025800CE,17775
20260204,101000,NIFTY2621025850CE,15245
20260204,101000,NIFTY2621025900CE,12975
20260204,101000,NIFTY2621025950CE,10995
20260204,101000,NIFTY2621026000CE,9290
20260204,101000,NIFTY2621026050CE,7745
20260204,101000,NIFTY2621025550PE,8105
20260204,101000,NIFTY2621025600PE,9375
20260204,101000,NIFTY2621025650PE,10905
20260204,101000,NIFTY2621025700PE,12630
20260204,101000,NIFTY2621025750PE,14600
20260204,101000,NIFTY2621025800PE,16845
20260204,101000,NIFTY2621025850PE,19300
20260204,101000,NIFTY2621025900PE,22070
20260204,101000,NIFTY2621025950PE,25120
20260204,101000,NIFTY2621026000PE,28400
20260204,101000,NIFTY2621026050PE,31965
20260204,101100,NIFTY26FEBFUT,2.58664e+06
20260204,101100,NIFTY2621025550CE,33720
20260204,101100,NIFTY2621025600CE,30035
20260204,101100,NIFTY2621025650CE,26635
20260204,101100,NIFTY2621025700CE,23350
20260204,101100,NIFTY2621025750CE,20395
20260204,101100,NIFTY2621025800CE,17640
20260204,101100,NIFTY2621025850CE,15095
20260204,101100,NIFTY2621025900CE,12885
20260204,101100,NIFTY2621025950CE,10910
20260204,101100,NIFTY2621026000CE,9225
20260204,101100,NIFTY2621026050CE,7685
20260204,101100,NIFTY2621025550PE,8180
20260204,101100,NIFTY2621025600PE,9500
20260204,101100,NIFTY2621025650PE,11015
20260204,101100,NIFTY2621025700PE,12785
20260204,101100,NIFTY2621025750PE,14775
20260204,101100,NIFTY2621025800PE,17010
20260204,101100,NIFTY2621025850PE,19500
20260204,101100,NIFTY2621025900PE,22250
20260204,101100,NIFTY2621025950PE,25260
20260204,101100,NIFTY2621026000PE,28570
20260204,101100,NIFTY2621026050PE,31975
20260204,101200,NIFTY26FEBFUT,2.5857e+06
20260204,101200,NIFTY2621025550CE,33200
20260204,101200,NIFTY2621025600CE,29500
20260204,101200,NIFTY2621025650CE,26050
20260204,101200,NIFTY2621025700CE,22850
20260204,101200,NIFTY2621025750CE,19880
20260204,101200,NIFTY2621025800CE,17180
20260204,101200,NIFTY2621025850CE,14720
20260204,101200,NIFTY2621025900CE,12515
20260204,101200,NIFTY2621025950CE,10570
20260204,101200,NIFTY2621026000CE,8905
20260204,101200,NIFTY2621026050CE,7445
20260204,101200,NIFTY2621025550PE,8345
20260204,101200,NIFTY2621025600PE,9700
20260204,101200,NIFTY2621025650PE,11265
20260204,101200,NIFTY2621025700PE,13065
20260204,101200,NIFTY2621025750PE,15065
20260204,101200,NIFTY2621025800PE,17360
20260204,101200,NIFTY2621025850PE,19900
20260204,101200,NIFTY2621025900PE,22665
20260204,101200,NIFTY2621025950PE,25735
20260204,101200,NIFTY2621026000PE,29055
20260204,101200,NIFTY2621026050PE,32520
20260204,101300,NIFTY26FEBFUT,2.585e+06
20260204,101300,NIFTY2621025550CE,32555
20260204,101300,NIFTY2621025600CE,28945
20260204,101300,NIFTY2621025650CE,25575
20260204,101300,NIFTY2621025700CE,22375
20260204,101300,NIFTY2621025750CE,19455
20260204,101300,NIFTY2621025800CE,16780
20260204,101300,NIFTY2621025850CE,14325
20260204,101300,NIFTY2621025900CE,12165
20260204,101300,NIFTY2621025950CE,10275
20260204,101300,NIFTY2621026000CE,8655
20260204,101300,NIFTY2621026050CE,7210
20260204,101300,NIFTY2621025550PE,8500
20260204,101300,NIFTY2621025600PE,9900
20260204,101300,NIFTY2621025650PE,11460
20260204,101300,NIFTY2621025700PE,13325
20260204,101300,NIFTY2621025750PE,15370
20260204,101300,NIFTY2621025800PE,17700
20260204,101300,NIFTY2621025850PE,20275
20260204,101300,NIFTY2621025900PE,23090
20260204,101300,NIFTY2621025950PE,26140
20260204,101300,NIFTY2621026000PE,29555
20260204,101300,NIFTY2621026050PE,33140
20260204,101400,NIFTY26FEBFUT,2.58553e+06
20260204,101400,NIFTY2621025550CE,32630
20260204,101400,NIFTY2621025600CE,28995
20260204,101400,NIFTY2621025650CE,25560
20260204,101400,NIFTY2621025700CE,22350
20260204,101400,NIFTY2621025750CE,19495
20260204,101400,NIFTY2621025800CE,16800
20260204,101400,NIFTY2621025850CE,14375
20260204,101400,NIFTY2621025900CE,12200
20260204,101400,NIFTY2621025950CE,10340
20260204,101400,NIFTY2621026000CE,8685
20260204,101400,NIFTY2621026050CE,7275
20260204,101400,NIFTY2621025550PE,8530
20260204,101400,NIFTY2621025600PE,9915
20260204,101400,NIFTY2621025650PE,11505
20260204,101400,NIFTY2621025700PE,13310
20260204,101400,NIFTY2621025750PE,15390
20260204,101400,NIFTY2621025800PE,17720
20260204,101400,NIFTY2621025850PE,20250
20260204,101400,NIFTY2621025900PE,23100
20260204,101400,NIFTY2621025950PE,26100
20260204,101400,NIFTY2621026000PE,29480
20260204,101400,NIFTY2621026050PE,33005
20260204,101500,NIFTY26FEBFUT,2.58535e+06
20260204,101500,NIFTY2621025550CE,32605
20260204,101500,NIFTY2621025600CE,29015
20260204,101500,NIFTY2621025650CE,25675
20260204,101500,NIFTY2621025700CE,22495
20260204,101500,NIFTY2621025750CE,19590
20260204,101500,NIFTY2621025800CE,16880
20260204,101500,NIFTY2621025850CE,14450
20260204,101500,NIFTY2621025900CE,12275
20260204,101500,NIFTY2621025950CE,10355
20260204,101500,NIFTY2621026000CE,8710
20260204,101500,NIFTY2621026050CE,7310
20260204,101500,NIFTY2621025550PE,8505
20260204,101500,NIFTY2621025600PE,9840
20260204,101500,NIFTY2621025650PE,11460
20260204,101500,NIFTY2621025700PE,13285
20260204,101500,NIFTY2621025750PE,15370
20260204,101500,NIFTY2621025800PE,17690
20260204,101500,NIFTY2621025850PE,20190
20260204,101500,NIFTY2621025900PE,23015
20260204,101500,NIFTY2621025950PE,26110
20260204,101500,NIFTY2621026000PE,29560
20260204,101500,NIFTY2621026050PE,33090
20260204,101600,NIFTY26FEBFUT,2.5855e+06
20260204,101600,NIFTY2621025550CE,32535
20260204,101600,NIFTY2621025600CE,29150
20260204,101600,NIFTY2621025650CE,25770
20260204,101600,NIFTY2621025700CE,22600
20260204,101600,NIFTY2621025750CE,19675
20260204,101600,NIFTY2621025800CE,16990
20260204,101600,NIFTY2621025850CE,14525
20260204,101600,NIFTY2621025900CE,12310
20260204,101600,NIFTY2621025950CE,10420
20260204,101600,NIFTY2621026000CE,8785
20260204,101600,NIFTY2621026050CE,7315
20260204,101600,NIFTY2621025550PE,8455
20260204,101600,NIFTY2621025600PE,9825
20260204,101600,NIFTY2621025650PE,11395
20260204,101600,NIFTY2621025700PE,13200
20260204,101600,NIFTY2621025750PE,15245
20260204,101600,NIFTY2621025800PE,17525
20260204,101600,NIFTY2621025850PE,20085
20260204,101600,NIFTY2621025900PE,22885
20260204,101600,NIFTY2621025950PE,26060
20260204,101600,NIFTY2621026000PE,29330
20260204,101600,NIFTY2621026050PE,32950
20260204,101700,NIFTY26FEBFUT,2.58542e+06
20260204,101700,NIFTY2621025550CE,32600
20260204,101700,NIFTY2621025600CE,29070
20260204,101700,NIFTY2621025650CE,25650
20260204,101700,NIFTY2621025700CE,22505
20260204,101700,NIFTY2621025750CE,19590
20260204,101700,NIFTY2621025800CE,16900
20260204,101700,NIFTY2621025850CE,14445
20260204,101700,NIFTY2621025900CE,12265
20260204,101700,NIFTY2621025950CE,10365
20260204,101700,NIFTY2621026000CE,8735
20260204,101700,NIFTY2621026050CE,7265
20260204,101700,NIFTY2621025550PE,8515
20260204,101700,NIFTY2621025600PE,9900
20260204,101700,NIFTY2621025650PE,11485
20260204,101700,NIFTY2621025700PE,13320
20260204,101700,NIFTY2621025750PE,15380
20260204,101700,NIFTY2621025800PE,17650
20260204,101700,NIFTY2621025850PE,20250
20260204,101700,NIFTY2621025900PE,23050
20260204,101700,NIFTY2621025950PE,26210
20260204,101700,NIFTY2621026000PE,29560
20260204,101700,NIFTY2621026050PE,33045
20260204,101800,NIFTY26FEBFUT,2.58491e+06
20260204,101800,NIFTY2621025550CE,32200
20260204,101800,NIFTY2621025600CE,28630
20260204,101800,NIFTY2621025650CE,25215
20260204,101800,NIFTY2621025700CE,22120
20260204,101800,NIFTY2621025750CE,19165
20260204,101800,NIFTY2621025800CE,16520
20260204,101800,NIFTY2621025850CE,14140
20260204,101800,NIFTY2621025900CE,11985
20260204,101800,NIFTY2621025950CE,10090
20260204,101800,NIFTY2621026000CE,8480
20260204,101800,NIFTY2621026050CE,7065
20260204,101800,NIFTY2621025550PE,8710
20260204,101800,NIFTY2621025600PE,10090
20260204,101800,NIFTY2621025650PE,11700
20260204,101800,NIFTY2621025700PE,13580
20260204,101800,NIFTY2621025750PE,15630
20260204,101800,NIFTY2621025800PE,18000
20260204,101800,NIFTY2621025850PE,20585
20260204,101800,NIFTY2621025900PE,23405
20260204,101800,NIFTY2621025950PE,26590
20260204,101800,NIFTY2621026000PE,29965
20260204,101800,NIFTY2621026050PE,33445
20260204,101900,NIFTY26FEBFUT,2.5847e+06
20260204,101900,NIFTY2621025550CE,32030
20260204,101900,NIFTY2621025600CE,28495
20260204,101900,NIFTY2621025650CE,25105
20260204,101900,NIFTY2621025700CE,22000
20260204,101900,NIFTY2621025750CE,19070
20260204,101900,NIFTY2621025800CE,16440
20260204,101900,NIFTY2621025850CE,14040
20260204,101900,NIFTY2621025900CE,11900
20260204,101900,NIFTY2621025950CE,10060
20260204,101900,NIFTY2621026000CE,8440
20260204,101900,NIFTY2621026050CE,7010
20260204,101900,NIFTY2621025550PE,8675
20260204,101900,NIFTY2621025600PE,10100
20260204,101900,NIFTY2621025650PE,11700
20260204,101900,NIFTY2621025700PE,13580
20260204,101900,NIFTY2621025750PE,15650
20260204,101900,NIFTY2621025800PE,18020
20260204,101900,NIFTY2621025850PE,20645
20260204,101900,NIFTY2621025900PE,23490
20260204,101900,NIFTY2621025950PE,26655
20260204,101900,NIFTY2621026000PE,30005
20260204,101900,NIFTY2621026050PE,33615
20260204,102000,NIFTY26FEBFUT,2.58331e+06
20260204,102000,NIFTY2621025550CE,31050
20260204,102000,NIFTY2621025600CE,27525
20260204,102000,NIFTY2621025650CE,24220
20260204,102000,NIFTY2621025700CE,21160
20260204,102000,NIFTY2621025750CE,18360
20260204,102000,NIFTY2621025800CE,15765
20260204,102000,NIFTY2621025850CE,13460
20260204,102000,NIFTY2621025900CE,11385
20260204,102000,NIFTY2621025950CE,9615
20260204,102000,NIFTY2621026000CE,8060
20260204,102000,NIFTY2621026050CE,6715
20260204,102000,NIFTY2621025550PE,9155
20260204,102000,NIFTY2621025600PE,10645
20260204,102000,NIFTY2621025650PE,12310
20260204,102000,NIFTY2621025700PE,14285
20260204,102000,NIFTY2621025750PE,16430
20260204,102000,NIFTY2621025800PE,18880
20260204,102000,NIFTY2621025850PE,21510
20260204,102000,NIFTY2621025900PE,24500
20260204,102000,NIFTY2621025950PE,27645
20260204,102000,NIFTY2621026000PE,31150
20260204,102000,NIFTY2621026050PE,34515
20260204,102100,NIFTY26FEBFUT,2.584e+06
20260204,102100,NIFTY2621025550CE,31595
20260204,102100,NIFTY2621025600CE,28165
20260204,102100,NIFTY2621025650CE,24765
20260204,102100,NIFTY2621025700CE,21660
20260204,102100,NIFTY2621025750CE,18760
20260204,102100,NIFTY2621025800CE,16160
20260204,102100,NIFTY2621025850CE,13800
20260204,102100,NIFTY2621025900CE,11720
20260204,102100,NIFTY2621025950CE,9880
20260204,102100,NIFTY2621026000CE,8285
20260204,102100,NIFTY2621026050CE,6915
20260204,102100,NIFTY2621025550PE,8830
20260204,102100,NIFTY2621025600PE,10285
20260204,102100,NIFTY2621025650PE,11925
20260204,102100,NIFTY2621025700PE,13800
20260204,102100,NIFTY2621025750PE,15935
20260204,102100,NIFTY2621025800PE,18315
20260204,102100,NIFTY2621025850PE,20980
20260204,102100,NIFTY2621025900PE,23825
20260204,102100,NIFTY2621025950PE,27000
20260204,102100,NIFTY2621026000PE,30380
20260204,102100,NIFTY2621026050PE,34130
20260204,102200,NIFTY26FEBFUT,2.58265e+06
20260204,102200,NIFTY2621025550CE,30915
20260204,102200,NIFTY2621025600CE,27390
20260204,102200,NIFTY2621025650CE,24150
20260204,102200,NIFTY2621025700CE,21050
20260204,102200,NIFTY2621025750CE,18240
20260204,102200,NIFTY2621025800CE,15685
20260204,102200,NIFTY2621025850CE,13405
20260204,102200,NIFTY2621025900CE,11315
20260204,102200,NIFTY2621025950CE,9550
20260204,102200,NIFTY2621026000CE,8005
20260204,102200,NIFTY2621026050CE,6650
20260204,102200,NIFTY2621025550PE,9170
20260204,102200,NIFTY2621025600PE,10635
20260204,102200,NIFTY2621025650PE,12355
20260204,102200,NIFTY2621025700PE,14270
20260204,102200,NIFTY2621025750PE,16470
20260204,102200,NIFTY2621025800PE,18915
20260204,102200,NIFTY2621025850PE,21615
20260204,102200,NIFTY2621025900PE,24535
20260204,102200,NIFTY2621025950PE,27770
20260204,102200,NIFTY2621026000PE,31145
20260204,102200,NIFTY2621026050PE,34725
20260204,102300,NIFTY26FEBFUT,2.582e+06
20260204,102300,NIFTY2621025550CE,30425
20260204,102300,NIFTY2621025600CE,26965
20260204,102300,NIFTY2621025650CE,23675
20260204,102300,NIFTY2621025700CE,20660
20260204,102300,NIFTY2621025750CE,17900
20260204,102300,NIFTY2621025800CE,15375
20260204,102300,NIFTY2621025850CE,13110
20260204,102300,NIFTY2621025900CE,11095
20260204,102300,NIFTY2621025950CE,9335
20260204,102300,NIFTY2621026000CE,7855
20260204,102300,NIFTY2621026050CE,6510
20260204,102300,NIFTY2621025550PE,9335
20260204,102300,NIFTY2621025600PE,10865
20260204,102300,NIFTY2621025650PE,12565
20260204,102300,NIFTY2621025700PE,14575
20260204,102300,NIFTY2621025750PE,16770
20260204,102300,NIFTY2621025800PE,19260
20260204,102300,NIFTY2621025850PE,21995
20260204,102300,NIFTY2621025900PE,24905
20260204,102300,NIFTY2621025950PE,28185
20260204,102300,NIFTY2621026000PE,31650
20260204,102300,NIFTY2621026050PE,35005
20260204,102400,NIFTY26FEBFUT,2.5817e+06
20260204,102400,NIFTY2621025550CE,30150
20260204,102400,NIFTY2621025600CE,26645
20260204,102400,NIFTY2621025650CE,23450
20260204,102400,NIFTY2621025700CE,20455
20260204,102400,NIFTY2621025750CE,17705
20260204,102400,NIFTY2621025800CE,15200
20260204,102400,NIFTY2621025850CE,12945
20260204,102400,NIFTY2621025900CE,10940
20260204,102400,NIFTY2621025950CE,9220
20260204,102400,NIFTY2621026000CE,7725
20260204,102400,NIFTY2621026050CE,6410
20260204,102400,NIFTY2621025550PE,9385
20260204,102400,NIFTY2621025600PE,10890
20260204,102400,NIFTY2621025650PE,12635
20260204,102400,NIFTY2621025700PE,14650
20260204,102400,NIFTY2621025750PE,16860
20260204,102400,NIFTY2621025800PE,19385
20260204,102400,NIFTY2621025850PE,22105
20260204,102400,NIFTY2621025900PE,25145
20260204,102400,NIFTY2621025950PE,28400
20260204,102400,NIFTY2621026000PE,31850
20260204,102400,NIFTY2621026050PE,35545
20260204,102500,NIFTY26FEBFUT,2.582e+06
20260204,102500,NIFTY2621025550CE,30395
20260204,102500,NIFTY2621025600CE,26820
20260204,102500,NIFTY2621025650CE,23580
20260204,102500,NIFTY2621025700CE,20610
20260204,102500,NIFTY2621025750CE,17800
20260204,102500,NIFTY2621025800CE,15300
20260204,102500,NIFTY2621025850CE,13030
20260204,102500,NIFTY2621025900CE,11010
20260204,102500,NIFTY2621025950CE,9285
20260204,102500,NIFTY2621026000CE,7800
20260204,102500,NIFTY2621026050CE,6490
20260204,102500,NIFTY2621025550PE,9310
20260204,102500,NIFTY2621025600PE,10835
20260204,102500,NIFTY2621025650PE,12570
20260204,102500,NIFTY2621025700PE,14580
20260204,102500,NIFTY2621025750PE,16760
20260204,102500,NIFTY2621025800PE,19245
20260204,102500,NIFTY2621025850PE,21985
20260204,102500,NIFTY2621025900PE,24965
20260204,102500,NIFTY2621025950PE,28235
20260204,102500,NIFTY2621026000PE,31755
20260204,102500,NIFTY2621026050PE,35150
20260204,102600,NIFTY26FEBFUT,2.582e+06
20260204,102600,NIFTY2621025550CE,30315
20260204,102600,NIFTY2621025600CE,26955
20260204,102600,NIFTY2621025650CE,23680
20260204,102600,NIFTY2621025700CE,20695
20260204,102600,NIFTY2621025750CE,17895
20260204,102600,NIFTY2621025800CE,15390
20260204,102600,NIFTY2621025850CE,13130
20260204,102600,NIFTY2621025900CE,11100
20260204,102600,NIFTY2621025950CE,9375
20260204,102600,NIFTY2621026000CE,7855
20260204,102600,NIFTY2621026050CE,6525
20260204,102600,NIFTY2621025550PE,9215
20260204,102600,NIFTY2621025600PE,10755
20260204,102600,NIFTY2621025650PE,12465
20260204,102600,NIFTY2621025700PE,14475
20260204,102600,NIFTY2621025750PE,16660
20260204,102600,NIFTY2621025800PE,19140
20260204,102600,NIFTY2621025850PE,21865
20260204,102600,NIFTY2621025900PE,24895
20260204,102600,NIFTY2621025950PE,28100
20260204,102600,NIFTY2621026000PE,31580
20260204,102600,NIFTY2621026050PE,35300
20260204,102700,NIFTY26FEBFUT,2.582e+06
20260204,102700,NIFTY2621025550CE,30250
20260204,102700,NIFTY2621025600CE,26810
20260204,102700,NIFTY2621025650CE,23615
20260204,102700,NIFTY2621025700CE,20635
20260204,102700,NIFTY2621025750CE,17845
20260204,102700,NIFTY2621025800CE,15320
20260204,102700,NIFTY2621025850CE,13055
20260204,102700,NIFTY2621025900CE,11070
20260204,102700,NIFTY2621025950CE,9295
20260204,102700,NIFTY2621026000CE,7855
20260204,102700,NIFTY2621026050CE,6495
20260204,102700,NIFTY2621025550PE,9205
20260204,102700,NIFTY2621025600PE,10710
20260204,102700,NIFTY2621025650PE,12465
20260204,102700,NIFTY2621025700PE,14430
20260204,102700,NIFTY2621025750PE,16665
20260204,102700,NIFTY2621025800PE,19150
20260204,102700,NIFTY2621025850PE,21885
20260204,102700,NIFTY2621025900PE,24895
20260204,102700,NIFTY2621025950PE,28095
20260204,102700,NIFTY2621026000PE,31645
20260204,102700,NIFTY2621026050PE,35240
20260204,102800,NIFTY26FEBFUT,2.58149e+06
20260204,102800,NIFTY2621025550CE,29550
20260204,102800,NIFTY2621025600CE,26135
20260204,102800,NIFTY2621025650CE,22940
20260204,102800,NIFTY2621025700CE,20000
20260204,102800,NIFTY2621025750CE,17280
20260204,102800,NIFTY2621025800CE,14825
20260204,102800,NIFTY2621025850CE,12615
20260204,102800,NIFTY2621025900CE,10670
20260204,102800,NIFTY2621025950CE,8965
20260204,102800,NIFTY2621026000CE,7530
20260204,102800,NIFTY2621026050CE,6250
20260204,102800,NIFTY2621025550PE,9520
20260204,102800,NIFTY2621025600PE,11085
20260204,102800,NIFTY2621025650PE,12840
20260204,102800,NIFTY2621025700PE,14855
20260204,102800,NIFTY2621025750PE,17135
20260204,102800,NIFTY2621025800PE,19700
20260204,102800,NIFTY2621025850PE,22495
20260204,102800,NIFTY2621025900PE,25505
20260204,102800,NIFTY2621025950PE,28810
20260204,102800,NIFTY2621026000PE,32400
20260204,102800,NIFTY2621026050PE,36135
20260204,102900,NIFTY26FEBFUT,2.58199e+06
20260204,102900,NIFTY2621025550CE,29875
20260204,102900,NIFTY2621025600CE,26540
20260204,102900,NIFTY2621025650CE,23350
20260204,102900,NIFTY2621025700CE,20350
20260204,102900,NIFTY2621025750CE,17560
20260204,102900,NIFTY2621025800CE,15085
20260204,102900,NIFTY2621025850CE,12850
20260204,102900,NIFTY2621025900CE,10855
20260204,102900,NIFTY2621025950CE,9140
20260204,102900,NIFTY2621026000CE,7710
20260204,102900,NIFTY2621026050CE,6390
20260204,102900,NIFTY2621025550PE,9255
20260204,102900,NIFTY2621025600PE,10780
20260204,102900,NIFTY2621025650PE,12525
20260204,102900,NIFTY2621025700PE,14525
20260204,102900,NIFTY2621025750PE,16770
20260204,102900,NIFTY2621025800PE,19230
20260204,102900,NIFTY2621025850PE,22020
20260204,102900,NIFTY2621025900PE,25000
20260204,102900,NIFTY2621025950PE,28405
20260204,102900,NIFTY2621026000PE,31855
20260204,102900,NIFTY2621026050PE,35560
20260204,103000,NIFTY26FEBFUT,2.5817e+06
20260204,103000,NIFTY2621025550CE,30100
20260204,103000,NIFTY2621025600CE,26585
20260204,103000,NIFTY2621025650CE,23345
20260204,103000,NIFTY2621025700CE,20385
20260204,103000,NIFTY2621025750CE,17580
20260204,103000,NIFTY2621025800CE,15095
20260204,103000,NIFTY2621025850CE,12850
20260204,103000,NIFTY2621025900CE,10880
20260204,103000,NIFTY2621025950CE,9165
20260204,103000,NIFTY2621026000CE,7695
20260204,103000,NIFTY2621026050CE,6375
20260204,103000,NIFTY2621025550PE,9185
20260204,103000,NIFTY2621025600PE,10720
20260204,103000,NIFTY2621025650PE,12460
20260204,103000,NIFTY2621025700PE,14430
20260204,103000,NIFTY2621025750PE,16685
20260204,103000,NIFTY2621025800PE,19150
20260204,103000,NIFTY2621025850PE,21945
20260204,103000,NIFTY2621025900PE,24930
20260204,103000,NIFTY2621025950PE,28295
20260204,103000,NIFTY2621026000PE,31785
20260204,103000,NIFTY2621026050PE,35615
20260204,103100,NIFTY26FEBFUT,2.58182e+06
20260204,103100,NIFTY2621025550CE,29810
20260204,103100,NIFTY2621025600CE,26315
20260204,103100,NIFTY2621025650CE,23115
20260204,103100,NIFTY2621025700CE,20190
20260204,103100,NIFTY2621025750CE,17385
20260204,103100,NIFTY2621025800CE,14945
20260204,103100,NIFTY2621025850CE,12700
20260204,103100,NIFTY2621025900CE,10730
20260204,103100,NIFTY2621025950CE,9010
20260204,103100,NIFTY2621026000CE,7570
20260204,103100,NIFTY2621026050CE,6270
20260204,103100,NIFTY2621025550PE,9280
20260204,103100,NIFTY2621025600PE,10820
20260204,103100,NIFTY2621025650PE,12580
20260204,103100,NIFTY2621025700PE,14585
20260204,103100,NIFTY2621025750PE,16800
20260204,103100,NIFTY2621025800PE,19340
20260204,103100,NIFTY2621025850PE,22105
20260204,103100,NIFTY2621025900PE,25135
20260204,103100,NIFTY2621025950PE,28410
20260204,103100,NIFTY2621026000PE,32025
20260204,103100,NIFTY2621026050PE,35665
20260204,103200,NIFTY26FEBFUT,2.58168e+06
20260204,103200,NIFTY2621025550CE,30020
20260204,103200,NIFTY2621025600CE,26745
20260204,103200,NIFTY2621025650CE,23500
20260204,103200,NIFTY2621025700CE,20500
20260204,103200,NIFTY2621025750CE,17770
20260204,103200,NIFTY2621025800CE,15225
20260204,103200,NIFTY2621025850CE,12955
20260204,103200,NIFTY2621025900CE,10970
20260204,103200,NIFTY2621025950CE,9185
20260204,103200,NIFTY2621026000CE,7735
20260204,103200,NIFTY2621026050CE,6400
20260204,103200,NIFTY2621025550PE,8980
20260204,103200,NIFTY2621025600PE,10500
20260204,103200,NIFTY2621025650PE,12235
20260204,103200,NIFTY2621025700PE,14190
